,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
88,304984314213.5231,246135824471.98804,12888276919.765259
89,305546342607.94434,248464710424.46295,14243953181.081848
90,306089945519.9566,250784299439.39896,15742207159.414465
91,306615727008.72375,253094628630.26974,17398033884.15881
92,307124271329.9948,255395734962.39175,19228005425.71875
93,307616143585.3368,257687655253.51526,21250436754.35682
94,308091890350.084,259970426174.4139,23485569042.572704
95,308552040280.6997,262244084249.4711,25955772245.56078
96,308997104702.2269,264508665857.26453,28685768987.240562
97,309427578176.47974,266764207231.1483,31702881992.586285
98,309843939051.6075,269010744459.8324,35037307542.64219
99,310246649993.6418,271248313487.9605,38722417689.05237
100,310636158500.6177,273476950116.68466,42795094252.77039
101,311012897399.8395,275696690004.2388,47296097949.719894
102,311377285328.84467,277907568666.508,52270476337.73938
103,311729727200.59973,280109621477.5985,57768014667.682526
104,312070614653.4453,282302883670.40186,63843734150.94186
105,312400326486.2898,284487390337.1603,70558442630.22566
106,312719229079.5365,286663176430.02673,77979343164.88622
107,313027676802.2101,288830276761.62537,86180706621.72496
108,313326012405.737,290988726005.60767,95244615002.79147
109,313614567404.8153,293138558697.2074,105261782949.64833
110,313893662445.79834,295279809233.79364,116332465645.99405
111,314163607663.0019,297412511875.4208,128567462205.23886
112,314424703023.3292,299536700745.37634,142089224585.27164
113,314677238659.599,301652409830.72766,157033083128.81314
114,314921495192.9446,303759672982.8653,173548600994.97156
115,315157744044.6443,305858523918.04456,191801071037.6086
116,315386247737.7287,307948996217.9253,211973170111.77844
117,315607260188.6996,310031123330.10864,234266787365.09122
118,315821026989.68555,312104938568.6731,258905044812.162
119,316027785681.3477,314170475114.7066,286134530414.72534
120,316227766016.83795,316227766016.83795,316227766016.83795
