,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
45,7913641804.094284,4321159809.096207,649591276.5991073
46,7988157371.821771,4408627341.017182,677933180.1307994
47,8060230028.664351,4495745701.618677,707235735.6998888
48,8129939862.767013,4582516284.796316,737531504.7162309
49,8197364336.673034,4668940478.881282,768854152.2623622
50,8262578373.401468,4755019666.662522,801238484.5026155
51,8325654439.702635,4840755225.408878,834720487.3602136
52,8386662626.584192,4926148526.891125,869337366.5053316
53,8445670727.19725,5011200937.403899,905127588.6985594
54,8502744312.169062,5095913817.787587,942130924.5357023
55,8557946802.466026,5180288523.450082,980388492.6414262
56,8611339539.867952,5264326404.388476,1019942805.3608472
57,8662981855.131903,5348028805.210653,1060837815.9998441
58,8712931133.921364,5431397065.156817,1103118967.6665888
59,8761242880.573994,5514432518.120904,1146833243.768562
60,8807970779.778826,5597136492.671927,1192029220.2211757
61,8853166756.23144,5679510312.0752535,1238757119.426008
62,8896881032.333412,5761555294.313744,1287068866.078638
63,8939162184.000156,5843272752.108866,1337018144.8680985
64,8980057194.639153,5924663992.941686,1388660460.1320484
65,9019611507.358574,6005730319.073799,1442053197.5339737
66,9057869075.464298,6086473027.568149,1497255687.8309386
67,9094872411.301441,6166893410.309793,1554329272.8027503
68,9130662633.49467,6246992754.02657,1613337373.4158092
69,9165279512.639788,6326772340.309695,1674345560.297367
70,9198761515.497385,6406233445.634242,1737421626.598533
71,9231145847.737638,6485377341.379596,1802635663.3269663
72,9262468495.283772,6564205293.849778,1870060137.2329884
73,9292764264.300112,6642718564.293706,1939769971.335649
74,9322066819.869202,6720918408.9253845,2011842628.1782308
75,9350408723.400892,6798806078.943995,2086358195.9057167
76,9377821468.815054,6876382820.553922,2163399477.2598553
77,9404335517.538044,6953649874.98468,2243052081.590722
78,9429980332.351885,7030608478.510794,2325404519.987036
79,9454784410.13371,7107259862.4715605,2410548303.6309123
80,9478775313.5219,7183605253.290755,2498578045.4863734
81,9501979701.544067,7259645872.496266,2589591565.4345956
82,9524423359.240936,7335382936.739618,2683689998.9727354
83,9546131226.319057,7410817657.8154545,2780977909.597097
84,9567127424.864138,7485951242.680924,2881563404.9955707
85,9587435286.145857,7560784893.474987,2985558257.178394
86,9607077376.54389,7635319807.537648,3093078026.6807814
87,9626075522.623993,7709557177.4291315,3204242190.975407
88,9644450835.391975,7783498190.948932,3319174277.2374396
89,9662223733.752562,7857144031.154846,3438001999.609675
90,9679413967.19915,7930495876.3818865,3560857401.1202774
91,9696040637.759737,8003554900.261143,3687877000.4108367
92,9712122221.223345,8076322271.738557,3819201943.4378
93,9727676587.670591,8148799155.093622,3954978160.315825
94,9742721021.331165,8220986709.95802,4095356527.477373
95,9757272239.790306,8292886091.3341675,4240493035.3287134
96,9771346412.565619,8364498449.613701,4390548961.588641
97,9784959179.074865,8435824930.595881,4545691050.502531
98,9798125666.014713,8506866675.505925,4706091698.13089
99,9810860504.169718,8577624821.0132675,4871929143.918262
100,9823177844.67027,8648100499.24974,5043387668.755399
101,9835091374.717527,8718294837.827711,5220657799.754763
102,9846614332.792807,8788208959.85808,5403936521.966913
103,9857759523.368397,8857843983.968306,5593427497.273067
104,9868539331.13605,8927201024.320246,5789341290.6970215
105,9878965734.769024,8996281190.628035,5991895604.387956
106,9889050320.23296,9065085588.175802,6201315519.534112
107,9898804293.660366,9133615317.835379,6417833746.476146
108,9908238493.803026,9201871476.083904,6641690883.298139
109,9917363404.076178,9269855155.02136,6873135683.1835375
110,9926189164.207823,9337567442.388063,7112425330.833177
111,9934725581.506144,9405009421.582058,7359825728.25253
112,9942982141.757511,9472182171.676447,7615611790.22571
113,9950968019.767233,9539086767.436663,7880067749.804662
114,9958692089.554724,9605724279.337673,8153487474.152882
115,9966162934.214428,9672095773.581081,8436174791.094735
116,9973388855.453495,9738202312.112217,8728443826.733185
117,9980377882.816738,9804044952.637102,9030619354.511097
118,9987137782.609173,9869624748.639393,9343037156.104067
119,9993676066.526062,9934942749.397224,9666044394.54569
120,10000000000.0,10000000000.0,10000000000.0
