logMbar,jbar,e_jbar,Mgas,e_Mgas,Mstar,e_Mstar,jgas,e_jgas,jstar,e_jstar,fgas,e_fgas
9.347915186501691,322.34147217235187,252.310021371621,1582000000.0,974399999.9999999,646000000.0,418000000.0,384.1,137.6,171.1,126.0,0.7100538599640933,0.18391821260496427
9.317185507615436,255.63347143270065,176.31954833551654,1080800000.0,669200000.0,995000000.0,643000000.0,291.2,90.1,217.0,104.2,0.5206667308989306,0.22336249274141848
9.402777069610348,283.7911392405063,210.89309213919157,1792000000.0,1104600000.0,736000000.0,475000000.0,315.7,101.89999999999999,206.1,77.6,0.7088607594936709,0.18418196090573205
9.07107154998365,214.0626931567329,176.9724506475887,905800000.0,558600000.0,272000000.0,175000000.0,264.8,83.9,45.1,19.3,0.7690609611139413,0.15828393622516682
9.186730375792312,375.52295081967213,284.15405918844664,1054199999.9999999,652400000.0,483000000.0,312000000.0,456.4,144.4,199.0,76.4,0.6857923497267758,0.19276271485808436
10.829046336853184,1455.3320486214052,1090.2894402854915,8960000000.0,4676000000.0,58500000000.0,32400000000.0,4675.0,1215.0,962.2,677.7,0.1328194485621109,0.08764913585611403
10.005008820672368,816.1644128113879,312.10319037140715,5796000000.0,1834000000.0,4320000000.0,1590000000.0,970.2,201.9,609.5,174.6,0.5729537366548043,0.11876068038789156
9.885813374660488,812.7806451612903,311.3694988645829,5208000000.0,1652000000.0,2480000000.0,912000000.0,959.2,146.7,505.3,107.4,0.6774193548387096,0.10612466516049483
9.884682104206025,600.9181533646322,487.7044603675924,6258000000.0,3835999999.9999995,1410000000.0,906000000.0,669.8,206.29999999999998,295.2,133.9,0.8161189358372457,0.13326697770346932
9.461798557525109,226.45953038674034,169.8127724311256,1035999999.9999999,641200000.0,1860000000.0,1200000000.0,283.3,99.80000000000001,194.8,118.5,0.3577348066298342,0.20541340639813666
9.591732238951836,446.8469534050179,100.66768262674833,2716000000.0,491399999.99999994,1190000000.0,310000000.0,490.2,43.800000000000004,347.9,49.0,0.6953405017921147,0.06719012604700639
8.955783928916912,107.52214348981398,74.99560456774914,501199999.99999994,309400000.0,402000000.0,260000000.0,138.5,43.099999999999994,68.9,21.7,0.5549158547387067,0.22082498696328542
9.239249413476724,295.84892783029744,58.8337978369935,1108800000.0,180600000.0,626000000.0,156000000.0,366.9,15.7,170.0,9.5,0.6391514872031359,0.06866271952972766
9.24084865848536,281.51722949689866,98.15662648135712,1229200000.0,336000000.0,512000000.0,170000000.0,356.5,46.5,101.5,15.1,0.7059499195956811,0.08927687757042044
8.806315669808113,148.45129646985313,120.44788913105856,494199999.99999994,303800000.0,146000000.0,93800000.0,178.6,55.4,46.4,16.3,0.7719462667916275,0.15653740292753326
9.417969642214738,300.5844919786096,222.09328330525173,1750000000.0,1087800000.0,868000000.0,565000000.0,341.1,118.9,218.9,89.6,0.6684491978609626,0.19947291601215222
9.960375631410159,350.38895705521475,238.95225555507173,3108000000.0,1624000000.0,6020000000.0,3340000000.0,496.8,205.89999999999998,274.8,179.0,0.34049079754601225,0.17114293736363145
10.863132442718785,896.6972371450499,924.7206746755708,1568000000.0,972999999.9999999,71400000000.0,46400000000.0,1698.0,571.1,879.1,475.7,0.021488871834228703,0.018893788777011637
10.92722162,4125.599996212925,522.493074235018,52948253565.71004,1806000000.0,31622776601.683792,12200000000.0,6062.0,269.9,801.4,126.9,0.6260802725,0.04891586111469981
11.06735592,3523.7999981613943,1075.8541038824592,66657901923.99371,9282000000.0,50118723362.72715,30300000000.0,5299.7,758.8,1114.5,579.7,0.5708154506,0.07781240927327858
10.86735592,5453.1000008054225,522.493074235018,42058292786.58414,1806000000.0,31622776601.683792,12200000000.0,9597.4,269.9,885.7,126.9,0.5708154506,0.04891586111469981
10.86735592,4092.400000057825,522.493074235018,42058292786.58414,1806000000.0,31622776601.683792,12200000000.0,6435.3,269.9,804.9,126.9,0.5708154506,0.04891586111469981
10.72722162,3522.6999968266186,522.493074235018,33408089464.684383,1806000000.0,19952623149.688828,12200000000.0,4899.9,269.9,878.2,126.9,0.6260802725,0.04891586111469981
10.62722162,3749.8000022650567,522.493074235018,26536988729.993637,1806000000.0,15848931924.611109,12200000000.0,5831.2,269.9,247.8,126.9,0.6260802725,0.04891586111469981
10.22722162,1993.0000013744782,298.10706704657457,10564565498.307802,1002399999.9999999,6309573444.801943,3050000000.0,3047.2,111.80000000000001,181.4,93.6,0.6260802725,0.0835959367482096
10.59246815,3196.699999664692,522.493074235018,26536988729.993637,1806000000.0,12589254117.941662,12200000000.0,4342.2,269.9,726.4,126.9,0.6782401482,0.04891586111469981
10.66273275,3388.1999990597265,522.493074235018,33408089464.684383,1806000000.0,12589254117.941662,12200000000.0,4387.4,269.9,315.2,126.9,0.7263047577,0.04891586111469981
10.59246815,6377.799997397691,522.493074235018,26536988729.993637,1806000000.0,12589254117.941662,12200000000.0,9157.4,269.9,671.0,126.9,0.6782401482,0.04891586111469981
11.16273275,9764.000005729626,1075.8541038824592,105645654983.07802,9282000000.0,39810717055.34969,30300000000.0,13167.5,758.8,910.8,579.7,0.7263047577,0.07781240927327858
10.86735592,4117.699996337512,522.493074235018,42058292786.58414,1806000000.0,31622776601.683792,12200000000.0,6905.1,269.9,907.0,126.9,0.5708154506,0.04891586111469981
