,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
64,28197379591.166943,21240548000.703453,4360393844.814631
65,28321580133.105927,21476299803.94284,4528047040.256678
66,28441708896.957897,21709705837.546066,4701382859.789147
67,28557899371.486526,21940789442.31099,4880593916.6006365
68,28670280669.173264,22169573726.790665,5065879352.525641
69,28778977669.688934,22396081569.604187,5257445059.333733
70,28884111158.66179,22620335621.72459,5455503907.519393
71,28985797961.896187,22842358308.74398,5660275982.846674
72,29084151075.19104,23062171833.116066,5871988830.911584
73,29179279789.90235,23279798176.376476,6090877709.9939375
74,29271289814.389294,23495259101.340878,6317185852.479645
75,29360283391.478806,23708576154.28133,6551164735.14395
76,29446359412.07927,23919770667.080887,6793074358.595945
77,29529613525.069458,24128863759.36682,7043183536.194868
78,29610138243.58492,24335876340.622616,7301770192.759294
79,29688023047.81985,24540829112.278893,7569121673.401065
80,29763354484.458767,24743742569.78363,7845535062.827212
81,29836216262.84837,24944637004.65166,8131317515.46463
82,29906689348.016544,25143532506.49389,8426786596.774388
83,29974852050.64184,25340448965.02624,8732270636.134886
84,30040780114.073395,25535406072.05867,9048109091.68609
85,30104546798.497993,25728423323.464344,9374652927.540157
86,30166222962.347816,25919520021.129253,9712265003.777653
87,30225877141.039337,26108715274.88242,10061320479.662779
88,30283575623.130806,26296028004.40687,10422207230.52556
89,30339382523.983044,26481476941.13165,10795326278.77438
90,30393359857.005333,26665080630.104984,11181092239.51767
91,30445567602.565575,26846857431.848766,11579933781.290028
92,30496063774.641304,27026825524.194656,11992294102.394691
93,30544904485.285656,27205002904.101856,12418631423.39169
94,30592144006.97986,27381407389.456837,12859419496.278952
95,30637834832.941563,27556056620.855145,13315148130.93216
96,30682027735.456043,27728968063.365467,13786323739.388334
97,30724771822.29508,27900159008.27614,14273469898.577948
98,30766114591.286198,28069646574.824306,14777127932.130993
99,30806101983.092915,28237447711.90787,15297857511.903341
100,30844778432.264652,28403579199.780376,15836237279.89195
101,30882186916.613037,28568057651.72906,16392865491.229954
102,30918369004.969414,28730899515.73616,16968360678.976107
103,30953364903.37677,28892121076.123806,17563362341.43743
104,30987213499.767197,29051738455.182373,18178531652.788647
105,31019952407.174736,29209767614.78279,18814552197.778183
106,31051618005.531498,29366224357.972694,19472130731.337112
107,31082245482.09355,29521124330.5568,20151997963.935097
108,31111868870.541508,29674483022.661446,20854909373.556156
109,31140521088.799202,29826315770.283638,21581646045.19631
110,31168233975.612564,29976637756.824673,22333015538.816174
111,31195038325.92929,30125464014.608467,23109852786.712944
112,31220963925.118584,30272809426.38482,23913021021.308727
113,31246039582.069115,30418688726.817703,24743412734.386635
114,31270293161.20183,30563116503.958725,25601950668.840046
115,31293751613.433308,30706107200.70595,26489588844.037468
116,31316441006.123978,30847675116.248226,27407313615.9422
117,31338386552.04456,30987834407.495068,28356144773.16484
118,31359612637.392807,31126599090.49241,29337136670.166767
119,31380142848.891838,31263983041.824173,30351379398.87347
120,31400000000.0,31399999999.999996,31400000000.0
