,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
83,301875175180.2453,234350631228.91165,87942243169.4066
84,302539133276.321,236726563798.3961,91123035819.7622
85,303181324236.89075,239093011619.74512,94411641798.06477
86,303802461673.53784,241450012556.17438,97811715449.3033
87,304403235802.87506,243797604319.7493,101327034982.90512
88,304984314213.5231,246135824471.98804,104961506671.13483
89,305546342607.94434,248464710424.46295,108719169189.79892
90,306089945519.9566,250784299439.39896,112604198106.07887
91,306615727008.72375,253094628630.26974,116620910518.47963
92,307124271329.9948,255395734962.39175,120773769854.05014
93,307616143585.3368,257687655253.51526,125067390828.20569
94,308091890350.084,259970426174.4139,129506544572.66447
95,308552040280.6997,262244084249.4711,134096163937.19592
96,308997104702.2269,264508665857.26453,138841348971.07236
97,309427578176.47974,266764207231.1483,143747372590.31485
98,309843939051.6075,269010744459.8324,148819686437.03186
99,310246649993.6418,271248313487.9605,154063926937.35977
100,310636158500.6177,273476950116.68466,159485921564.7388
101,311012897399.8395,275696690004.2388,165091695315.4829
102,311377285328.84467,277907568666.508,170887477403.8398
103,311729727200.59973,280109621477.5985,176879708183.9815
104,312070614653.4453,282302883670.40186,183075046306.61563
105,312400326486.2898,284487390337.1603,189480376118.17142
106,312719229079.5365,286663176430.02673,196102815310.78192
107,313027676802.2101,288830276761.62537,202949722831.56253
108,313326012405.737,290988726005.60767,210028707059.97696
109,313614567404.8153,293138558697.2074,217347634262.37433
110,313893662445.79834,295279809233.79364,224914637333.09448
111,314163607663.0019,297412511875.4208,232738124831.8545
112,314424703023.3292,299536700745.37634,240826790327.45682
113,314677238659.599,301652409830.72766,249189622058.2059
114,314921495192.9446,303759672982.8653,257835912919.76364
115,315157744044.6443,305858523918.04456,266775270791.54526
116,315386247737.7287,307948996217.9253,276017629213.1295
117,315607260188.6996,310031123330.10864,285573258422.5463
118,315821026989.68555,312104938568.6731,295452776768.70996
119,316027785681.3477,314170475114.7066,305667162510.6763
120,316227766016.83795,316227766016.83795,316227766016.83795
