,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
109,9917363404.076178,8509373183.806768,6873135683.1835375
110,9926189164.207823,8638211308.689331,7112425330.833177
111,9934725581.506144,8768344278.253775,7359825728.25253
112,9942982141.757511,8899785105.905499,7615611790.22571
113,9950968019.767233,9032546935.836805,7880067749.804662
114,9958692089.554724,9166643044.341322,8153487474.152882
115,9966162934.214428,9302086841.14164,8436174791.094735
116,9973388855.453495,9438891870.730322,8728443826.733185
117,9980377882.816738,9577071813.724325,9030619354.511097
118,9987137782.609173,9716640488.233095,9343037156.104067
119,9993676066.526062,9857611851.240393,9666044394.54569
120,10000000000.0,10000000000.0,10000000000.0
