,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
69,2273723411.590221,12849122259.80846,15477734323.773355
70,2394121828.1096044,13108210593.215734,15734941000.012428
71,2520693203.4458747,13369902807.66331,15993178563.356152
72,2653754031.965456,13634225072.590708,16252451145.611055
73,2793637035.04794,13901203820.444698,16512762895.143967
74,2940691993.062832,14170865749.322533,16774117976.948448
75,3095286620.0026774,14443237825.64184,17036520572.711382
76,3257807482.959573,14718347286.837208,17299974880.879898
77,3428660968.744244,14996221644.084034,17564485116.728535
78,3608274300.0647626,15276888685.04959,17830055512.42672
79,3797096603.805833,15560376476.671875,18096690317.106453
80,3995600034.0799537,15846713367.966282,18364393796.9303
81,4204280952.858631,16135927992.860554,18633170235.159634
82,4423661171.135851,16428049273.05821,18903023932.223217
83,4654289253.727351,16723106420.930683,19173959205.78594
84,4896741890.968418,17021128942.438658,19445980390.81798
85,5151625340.740092,17322146640.082626,19719091839.66408
86,5419576944.429664,17626189615.883213,19993297922.11327
87,5701266720.616118,17933288274.39137,20268603025.468704
88,5997399040.465564,18243473325.72885,20545011554.617924
89,6308714389.026067,18556775788.65928,20822527932.103275
90,6635991216.825951,18873226993.690052,21101156598.19271
91,6980047886.4056015,19192858586.205357,21380902010.95087
92,7341744718.65009,19515702529.630833,21661768646.31029
93,7721986144.039482,19841791108.62984,21943760998.14314
94,8121722964.196172,20171156932.332027,22226883578.33306
95,8541954729.384159,20503832937.594227,22511140916.84738
96,8983732237.905375,20839852392.294224,22796537561.80959
97,9448160163.642733,21179248898.65747,23083078079.572083
98,9936399818.320288,21522056396.61746,23370767054.789246
99,10449672055.387413,21868309167.209644,23659609090.49084
100,10989260322.788343,22218041835.99964,23949608808.15559
101,11556513872.25057,22571289376.54578,24240770847.785175
102,12152851133.116905,22928087113.896458,24533099867.978413
103,12779763259.157732,23288470728.122776,24826600546.005898
104,13438817857.232098,23652476257.886467,25121277577.884724
105,14131662907.121393,24020140104.04384,25417135678.453674
106,14860030882.337229,24391499033.285904,25714179581.4487
107,15625743082.20755,24766590181.815044,26012414039.578568
108,16430714186.07372,25145451059.0587,26311843824.60096
109,17276957040.98613,25528119551.420307,26612473727.398838
110,18166587694.870274,25914633926.067993,26914308558.05706
111,19101830687.74879,26305032834.761322,27217353145.939358
112,20085024614.250168,26699355317.7165,27521612339.765606
113,21118627971.31352,27097640807.510418,27827091007.689373
114,22205225305.71145,27499929133.023964,28133794037.37589
115,23347533676.763226,27906260523.424923,28441726336.080154
116,24548409450.398357,28316675612.19097,28750892830.72553
117,25810855441.559143,28731215441.172977,29061298467.982517
118,27138028422.80226,29149921464.699287,29372948214.347935
119,28533247017.87435,29572835553.72118,29685847056.22439
120,30000000000.0,30000000000.0,30000000000.0
