,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
42,2671094.8726002453,33745813.65944612,44540872.82233805
43,2827155.4569994328,34734727.264171235,45695251.875229806
44,2991217.4386618515,35733579.61585565,46854257.69169119
45,3163691.0579977245,36742470.6005669,48017908.81584004
46,3345007.5888928897,37761501.10824421,49186223.86611919
47,3535620.417118146,38790773.04278754,50359221.535594374
48,3736006.174029847,39830389.33224808,51536920.59225335
49,3946665.9283965495,40880453.93912113,52719339.879306026
50,4168126.439331936,41941071.8707424,53906498.315486364
51,4400941.4734669775,43012349.189788945,55098414.89535456
52,4645693.18965494,44094393.024885386,56295108.68960142
53,4902993.5946717765,45187311.58131693,57496598.845353104
54,5173486.073551818,46291214.15185002,58702904.58647776
55,5457846.998385508,47406211.12766159,59914045.213893
56,5756787.419601925,48532414.00937843,61130040.10587468
57,6071054.843965213,49669935.41822718,62350908.71836699
58,6401435.103730882,50818889.107296675,63576670.58529387
59,6748754.321635727,51979389.97291331,64807345.31887119
60,7113880.976635017,53151554.06613068,66042952.60992106
61,7497728.075552234,54335498.60433498,67283512.22818643
62,7901255.436071691,55531341.9829666,68529044.02264774
63,8325472.086782707,56739203.78735999,69779567.92184018
64,8771438.790276637,57959204.80470209,71035103.93417288
65,9240270.695605902,59191467.03611135,72295672.14824876
66,9733140.126737462,60436113.70883777,73561292.7331862
67,10251279.513973363,61693269.28858585,74831985.93894154
68,10795984.475668453,62963059.49196119,76107772.09663315
69,11368617.057951104,64245611.2990423,77388671.61886677
70,11970609.14054802,65541052.96607867,78674705.00006214
71,12603466.017229374,66849514.03831653,79965892.81678076
72,13268770.15982728,68171125.36295353,81262255.72805527
73,13968185.175239699,69506019.10222349,82563814.47571984
74,14703459.96531416,70854328.74661265,83870589.88474223
75,15476433.100013386,72216189.12820919,85182602.8635569
76,16289037.414797865,73591736.43418604,86499874.40439948
77,17143304.843721222,74981108.22042017,87822425.58364266
78,18041371.500323813,76384443.42524794,89150277.56213361
79,18985483.019029163,77801882.38335937,90483451.58553225
80,19978000.17039977,79233566.83983141,91821968.9846515
81,21021404.764293157,80679639.96430276,93165851.17579816
82,22118305.855679255,82140246.36529104,94515119.66111608
83,23271446.268636756,83615532.10465342,95869796.02892968
84,24483709.45484209,85105644.71219328,97229901.9540899
85,25758126.70370046,86610733.20041312,98595459.1983204
86,27097884.72214832,88130948.07941605,99966489.61056635
87,28506333.603080593,89666441.37195684,101343015.12734352
88,29986995.20232782,91217366.62864426,102725057.77308963
89,31543571.945130337,92783878.94329639,104112639.66051638
90,33179956.08412975,94366134.96845025,105505782.99096355
91,34900239.43202801,95964292.93102679,106904510.05475435
92,36708723.59325045,97578512.64815415,108308843.23155145
93,38609930.72019741,99208955.5431492,109718804.9907157
94,40608614.82098086,100855784.66166012,111134417.89166531
95,42709773.6469208,102519164.68797113,112555704.5842369
96,44918661.18952687,104199261.96147111,113982687.80904795
97,47240800.818213664,105896244.49328734,115415390.39786041
98,49681999.09160144,107610281.98308729,116853835.27394623
99,52248360.27693706,109341545.8360482,118298045.4524542
100,54946301.61394172,111090209.1799982,119748044.04077795
101,57782569.36125285,112856446.8827289,121203854.23892587
102,60764255.665584534,114640435.56948228,122665499.33989206
103,63898816.29578866,116442353.64061387,124133002.73002948
104,67194089.28616048,118262381.28943233,125606387.88942361
105,70658314.53560697,120100700.52021918,127085678.39226836
106,74300154.41168615,121957495.1664295,128570897.90724349
107,78128715.41103776,123832950.90907522,130062070.19789283
108,82153570.93036862,125727255.2952935,131559219.12300481
109,86384785.20493065,127640597.75710152,133062368.6369942
110,90832938.47435136,129573169.63033997,134571542.7902853
111,95509153.43874396,131525164.17380661,136086765.72969678
112,100425123.07125084,133496776.58858249,137608061.69882804
113,105593139.8565676,135488204.0375521,139135455.03844684
114,111026126.52855726,137499645.66511983,140668970.18687943
115,116737668.38381612,139531302.6171246,142208631.68040076
116,122742047.25199178,141583378.06095484,143754464.15362763
117,129054277.20779571,143656077.20586488,145306492.33991256
118,135690142.11401132,145749607.32349643,146864741.07173967
119,142666235.08937174,147864177.7686059,148429235.28112194
120,150000000.0,150000000.0,150000000.0
